row_id,clip_id,source_batch,candidate_bucket,candidate_reason,reviewer_split_other_bucket,reviewer_manual_audit_label,reviewer_shot_attempt,reviewer_outcome,review_status,reviewed_by,qa_status,notes,queue_source,source_artifact_path,supporting_audit_artifact_path,batch_type,review_task_type,source_domain,job_id,request_id,upload_trace_id,inference_attempt_id,model_version,predicted_flat_label,predicted_event_family,predicted_outcome,predicted_shot_subtype,proposal_accepted,family_gate_open,shot_head_invoked,acceptance_score,calibrated_acceptance_probability,energy_score,artifact_split_other_bucket,artifact_manual_audit_label,expected_event_family,expected_outcome,expected_shot_subtype,priority_score
expanded:phase4h_acceptor_smoke_15clip:dfca3ccbf44443f481fb9f8bb91b3087:clip-1:possible_real_event_miss,dfca3ccbf44443f481fb9f8bb91b3087:clip-1,phase4h_acceptor_smoke_15clip,possible_real_event_miss,predicted_highlight|predicted_event_family_other|artifact_expected_shot_attempt|artifact_split_other=ambiguous_event|reviewer_fields_blank,,,,,needs_review,,not_started,,mined_eval_artifact,services/inference/evals/phase4h_acceptor_smoke/shadow_eval_report.json,,smoke,model_miss_review,staging_hoopcut_known_miss,dfca3ccbf44443f481fb9f8bb91b3087,685e2132-e496-465c-8139-c22dadbd9a30,b624810f53494747bed0a69a5af9ae3e,633d19eeda224dabb3f57e78ae723642,temporal-event-detector-tridet-proposal-conditioned-shot-specialist-v2,Highlight,other,uncertain,,false,false,false,0.0661,0.9339,-1.1815,ambiguous_event,,shot_attempt,missed,layup,0.6099
expanded:phase4h_acceptor_smoke_15clip:2b49f9b5803041b5b821a48ff2c1fa42:clip-1:possible_real_event_miss,2b49f9b5803041b5b821a48ff2c1fa42:clip-1,phase4h_acceptor_smoke_15clip,possible_real_event_miss,predicted_highlight|predicted_event_family_other|artifact_expected_shot_attempt|artifact_split_other=ambiguous_event|reviewer_fields_blank,,,,,needs_review,,not_started,,mined_eval_artifact,services/inference/evals/phase4h_acceptor_smoke/shadow_eval_report.json,,smoke,model_miss_review,staging_hoopcut_known_miss,2b49f9b5803041b5b821a48ff2c1fa42,9800355f-a2cf-401b-8986-085e02c2c84d,067f96857dba41b5aa80509bb62f9473,409bafdca297457689cd733332fecf28,temporal-event-detector-tridet-proposal-conditioned-shot-specialist-v2,Highlight,other,uncertain,,false,false,false,0.0655,0.9345,-1.1892,ambiguous_event,,shot_attempt,missed,layup,0.6098
expanded:phase4h_acceptor_smoke_15clip:3b626f1e2d5b4291b4a8a3a7f2cebbd6:clip-1:possible_real_event_miss,3b626f1e2d5b4291b4a8a3a7f2cebbd6:clip-1,phase4h_acceptor_smoke_15clip,possible_real_event_miss,predicted_highlight|predicted_event_family_other|artifact_expected_shot_attempt|artifact_split_other=ambiguous_event|reviewer_fields_blank,,,,,needs_review,,not_started,,mined_eval_artifact,services/inference/evals/phase4h_acceptor_smoke/shadow_eval_report.json,,smoke,model_miss_review,staging_hoopcut_known_miss,3b626f1e2d5b4291b4a8a3a7f2cebbd6,8e1e9c4a-5bab-4655-aed2-913283230ba4,807b9e91da4549a3a3b31494a56e76e2,a60b7964c7214e74ab3db36733a8eade,temporal-event-detector-tridet-proposal-conditioned-shot-specialist-v2,Highlight,other,uncertain,,false,false,false,0.0655,0.9345,-1.1892,ambiguous_event,,shot_attempt,missed,layup,0.6098
expanded:phase4h_acceptor_smoke_15clip:f0052274d90446209839ed7c97a415c0:clip-1:possible_real_event_miss,f0052274d90446209839ed7c97a415c0:clip-1,phase4h_acceptor_smoke_15clip,possible_real_event_miss,predicted_highlight|predicted_event_family_other|artifact_expected_shot_attempt|artifact_split_other=ambiguous_event|reviewer_fields_blank,,,,,needs_review,,not_started,,mined_eval_artifact,services/inference/evals/phase4h_acceptor_smoke/shadow_eval_report.json,,smoke,model_miss_review,staging_hoopcut_known_miss,f0052274d90446209839ed7c97a415c0,88105e80-33e2-4a07-8d6a-f9539898c746,2e8fa6550dfe4102adde968d5b7f5ed8,e03cdb5cb6b0441586eeeefb0435adce,temporal-event-detector-tridet-proposal-conditioned-shot-specialist-v2,Highlight,other,uncertain,,false,false,false,0.0655,0.9345,-1.1892,ambiguous_event,,shot_attempt,missed,layup,0.6098
expanded:phase4h_gate_unblock_smoke_18clip:7a2d729389fd4230942af7e18267f166:clip-1:possible_real_event_miss,7a2d729389fd4230942af7e18267f166:clip-1,phase4h_gate_unblock_smoke_18clip,possible_real_event_miss,predicted_highlight|predicted_event_family_other|artifact_expected_shot_attempt|artifact_split_other=ambiguous_event|reviewer_fields_blank,,,,,needs_review,,not_started,,mined_eval_artifact,services/inference/evals/phase4h_smoke/shadow_eval_report.json,,smoke,model_miss_review,staging_hoopcut_known_miss,7a2d729389fd4230942af7e18267f166,c3674fdd-fef2-4bc6-ac94-cf4f69e188f6,d7bfef91c8624a7483883a2c3fff6b3e,594ff7fb022a4b9188abcb713c70008b,temporal-event-detector-tridet-proposal-conditioned-shot-specialist-v2,Highlight,other,uncertain,,false,false,false,0.4549,0.5451,-0.5038,ambiguous_event,,shot_attempt,missed,layup,0.6682
expanded:phase4h_gate_unblock_smoke_18clip:861d8a93836c4c5486e75520feb4503b:clip-1:possible_real_event_miss,861d8a93836c4c5486e75520feb4503b:clip-1,phase4h_gate_unblock_smoke_18clip,possible_real_event_miss,predicted_highlight|predicted_event_family_other|artifact_expected_shot_attempt|artifact_split_other=ambiguous_event|reviewer_fields_blank,,,,,needs_review,,not_started,,mined_eval_artifact,services/inference/evals/phase4h_smoke/shadow_eval_report.json,,smoke,model_miss_review,staging_hoopcut_known_miss,861d8a93836c4c5486e75520feb4503b,37fecfcc-853e-4387-973e-981976b11645,322ceda2a70b4aa2aa59b54ceaba6399,051846f060f04b53b51bc46f1025db2a,temporal-event-detector-tridet-proposal-conditioned-shot-specialist-v2,Highlight,other,uncertain,,false,false,false,0.0661,0.9339,-1.1815,ambiguous_event,,shot_attempt,missed,layup,0.6099
expanded:phase4h_gate_unblock_smoke_18clip:cd5ec7b3b4be4f11b6e7c38597cc9e08:clip-1:possible_real_event_miss,cd5ec7b3b4be4f11b6e7c38597cc9e08:clip-1,phase4h_gate_unblock_smoke_18clip,possible_real_event_miss,predicted_highlight|predicted_event_family_other|artifact_expected_shot_attempt|artifact_split_other=ambiguous_event|reviewer_fields_blank,,,,,needs_review,,not_started,,mined_eval_artifact,services/inference/evals/phase4h_smoke/shadow_eval_report.json,,smoke,model_miss_review,staging_hoopcut_known_miss,cd5ec7b3b4be4f11b6e7c38597cc9e08,3a9cb7f0-101b-42b5-89b2-d78aed67fb12,7443f1bbcb0043c4bf5f2fbb38ea1afb,21f39c1a0840419b9563c6e357affae9,temporal-event-detector-tridet-proposal-conditioned-shot-specialist-v2,Highlight,other,uncertain,,false,false,false,0.0661,0.9339,-1.1815,ambiguous_event,,shot_attempt,missed,layup,0.6099
expanded:phase4h_gate_unblock_smoke_18clip:1811784ecfd9436da61a2b5f922baf54:clip-1:possible_real_event_miss,1811784ecfd9436da61a2b5f922baf54:clip-1,phase4h_gate_unblock_smoke_18clip,possible_real_event_miss,predicted_highlight|predicted_event_family_other|artifact_expected_shot_attempt|artifact_split_other=ambiguous_event|reviewer_fields_blank,,,,,needs_review,,not_started,,mined_eval_artifact,services/inference/evals/phase4h_smoke/shadow_eval_report.json,,smoke,model_miss_review,staging_hoopcut_known_miss,1811784ecfd9436da61a2b5f922baf54,2cf6c516-3877-41d1-bde8-7077f4ba5a04,fa58aa0cadf14353bef1552607a8f83a,43101b3d6aa54a198aa754a8dd15fda8,temporal-event-detector-tridet-proposal-conditioned-shot-specialist-v2,Highlight,other,uncertain,,false,false,false,0.0655,0.9345,-1.1892,ambiguous_event,,shot_attempt,missed,layup,0.6098
expanded:phase4h_gate_unblock_smoke_18clip:5b455ca8d19044a680e02cd8afdd000a:clip-1:possible_real_event_miss,5b455ca8d19044a680e02cd8afdd000a:clip-1,phase4h_gate_unblock_smoke_18clip,possible_real_event_miss,predicted_highlight|predicted_event_family_other|artifact_expected_shot_attempt|artifact_split_other=ambiguous_event|reviewer_fields_blank,,,,,needs_review,,not_started,,mined_eval_artifact,services/inference/evals/phase4h_smoke/shadow_eval_report.json,,smoke,model_miss_review,staging_hoopcut_known_miss,5b455ca8d19044a680e02cd8afdd000a,07ecfe72-7db7-4cf2-8e53-a6a892367808,062c7a5c42264b77bc6e02c1a55d1f13,661bda5f24e5477dabb5441136bb524f,temporal-event-detector-tridet-proposal-conditioned-shot-specialist-v2,Highlight,other,uncertain,,false,false,false,0.0655,0.9345,-1.1892,ambiguous_event,,shot_attempt,missed,layup,0.6098
expanded:phase4h_gate_unblock_smoke_18clip:c266e2bb827045679bcb45158500c023:clip-1:possible_real_event_miss,c266e2bb827045679bcb45158500c023:clip-1,phase4h_gate_unblock_smoke_18clip,possible_real_event_miss,predicted_highlight|predicted_event_family_other|artifact_expected_shot_attempt|artifact_split_other=ambiguous_event|reviewer_fields_blank,,,,,needs_review,,not_started,,mined_eval_artifact,services/inference/evals/phase4h_smoke/shadow_eval_report.json,,smoke,model_miss_review,staging_hoopcut_known_miss,c266e2bb827045679bcb45158500c023,e30e58f9-8eea-4d89-99d9-c07f11a1e8ef,35d6426a1168412caab56d03224b5f29,493bf98355da4fed9305d57573889dc5,temporal-event-detector-tridet-proposal-conditioned-shot-specialist-v2,Highlight,other,uncertain,,false,false,false,0.0655,0.9345,-1.1892,ambiguous_event,,shot_attempt,missed,layup,0.6098
expanded:phase4h_staging_eval_63clip:081080779d544737acc513fcf01e9bee:clip-1:possible_real_event_miss,081080779d544737acc513fcf01e9bee:clip-1,phase4h_staging_eval_63clip,possible_real_event_miss,predicted_highlight|predicted_event_family_other|proposal_accepted|artifact_expected_shot_attempt|artifact_manual_audit=real_event_missed_by_model|artifact_split_other=ambiguous_event|reviewer_fields_blank,,,,,needs_review,,not_started,,mined_eval_artifact,services/inference/evals/phase4h_staging_eval/shadow_eval_report.json,services/inference/evals/phase4h_staging_eval/phase4h_audit_queue.json,staging,model_miss_review,staging_hoopcut_known_made,081080779d544737acc513fcf01e9bee,d4ec7fca-da98-4b96-ac08-a2def1039248,9d0d4444e80745e3924e90668ace74e5,595c42c95f7442a4a5641041c534071b,temporal-event-detector-tridet-proposal-conditioned-shot-specialist-v2,Highlight,other,uncertain,,true,false,false,0.8726,,,ambiguous_event,real_event_missed_by_model,shot_attempt,made,dunk,0.9809
expanded:phase4h_staging_eval_63clip:2aa63636630c4a5384c69d585439c9cf:clip-1:possible_real_event_miss,2aa63636630c4a5384c69d585439c9cf:clip-1,phase4h_staging_eval_63clip,possible_real_event_miss,predicted_highlight|predicted_event_family_other|proposal_accepted|artifact_expected_shot_attempt|artifact_manual_audit=real_event_missed_by_model|artifact_split_other=ambiguous_event|reviewer_fields_blank,,,,,needs_review,,not_started,,mined_eval_artifact,services/inference/evals/phase4h_staging_eval/shadow_eval_report.json,services/inference/evals/phase4h_staging_eval/phase4h_audit_queue.json,staging,model_miss_review,staging_hoopcut_known_made,2aa63636630c4a5384c69d585439c9cf,65264107-b6e0-4c2a-84e5-922e9ffd825d,45d613a463fd4e9da3b4a5279a5b8828,b659e777efe440378d5cccf82b80677e,temporal-event-detector-tridet-proposal-conditioned-shot-specialist-v2,Highlight,other,uncertain,,true,false,false,0.8726,,,ambiguous_event,real_event_missed_by_model,shot_attempt,made,dunk,0.9809
expanded:phase4h_staging_eval_63clip:505fcb9380154c0db345373b1f67f942:clip-1:possible_real_event_miss,505fcb9380154c0db345373b1f67f942:clip-1,phase4h_staging_eval_63clip,possible_real_event_miss,predicted_highlight|predicted_event_family_other|proposal_accepted|artifact_expected_shot_attempt|artifact_manual_audit=real_event_missed_by_model|artifact_split_other=ambiguous_event|reviewer_fields_blank,,,,,needs_review,,not_started,,mined_eval_artifact,services/inference/evals/phase4h_staging_eval/shadow_eval_report.json,services/inference/evals/phase4h_staging_eval/phase4h_audit_queue.json,staging,model_miss_review,staging_hoopcut_known_made,505fcb9380154c0db345373b1f67f942,9cd8244b-2046-4868-8366-087d358d83b4,d42b70ef720b421dac231922afc28d81,55bf7bec32cd41139f23d9d3a31dbb78,temporal-event-detector-tridet-proposal-conditioned-shot-specialist-v2,Highlight,other,uncertain,,true,false,false,0.8726,,,ambiguous_event,real_event_missed_by_model,shot_attempt,made,dunk,0.9809
expanded:phase4h_staging_eval_63clip:50d003aedd814d4d8bbcd4b3741cc21c:clip-1:possible_real_event_miss,50d003aedd814d4d8bbcd4b3741cc21c:clip-1,phase4h_staging_eval_63clip,possible_real_event_miss,predicted_highlight|predicted_event_family_other|proposal_accepted|artifact_expected_shot_attempt|artifact_manual_audit=real_event_missed_by_model|artifact_split_other=ambiguous_event|reviewer_fields_blank,,,,,needs_review,,not_started,,mined_eval_artifact,services/inference/evals/phase4h_staging_eval/shadow_eval_report.json,services/inference/evals/phase4h_staging_eval/phase4h_audit_queue.json,staging,model_miss_review,staging_hoopcut_known_made,50d003aedd814d4d8bbcd4b3741cc21c,52d91f80-e84e-4338-9313-25222c661e1d,335606ebc36e4fa7a5e9f6732e4cf730,9822207a2d1448148fcb591aa2a8c153,temporal-event-detector-tridet-proposal-conditioned-shot-specialist-v2,Highlight,other,uncertain,,true,false,false,0.8726,,,ambiguous_event,real_event_missed_by_model,shot_attempt,made,dunk,0.9809
expanded:phase4h_staging_eval_63clip:7958f1dac8b3436dabab5264ae341919:clip-1:possible_real_event_miss,7958f1dac8b3436dabab5264ae341919:clip-1,phase4h_staging_eval_63clip,possible_real_event_miss,predicted_highlight|predicted_event_family_other|proposal_accepted|artifact_expected_shot_attempt|artifact_manual_audit=real_event_missed_by_model|artifact_split_other=ambiguous_event|reviewer_fields_blank,,,,,needs_review,,not_started,,mined_eval_artifact,services/inference/evals/phase4h_staging_eval/shadow_eval_report.json,services/inference/evals/phase4h_staging_eval/phase4h_audit_queue.json,staging,model_miss_review,staging_hoopcut_known_made,7958f1dac8b3436dabab5264ae341919,8c5bb5e0-479a-4c90-a625-cb61e1993fe9,a63f4ea27a184e25bdd03d3988a24b44,20c15f3e15174a80a8f0397c4699dfc6,temporal-event-detector-tridet-proposal-conditioned-shot-specialist-v2,Highlight,other,uncertain,,true,false,false,0.8726,,,ambiguous_event,real_event_missed_by_model,shot_attempt,made,dunk,0.9809
expanded:phase4h_staging_eval_63clip:d3a90653a10d4d65b8a306801bd30a86:clip-1:possible_real_event_miss,d3a90653a10d4d65b8a306801bd30a86:clip-1,phase4h_staging_eval_63clip,possible_real_event_miss,predicted_highlight|predicted_event_family_other|proposal_accepted|artifact_expected_shot_attempt|artifact_manual_audit=real_event_missed_by_model|artifact_split_other=ambiguous_event|reviewer_fields_blank,,,,,needs_review,,not_started,,mined_eval_artifact,services/inference/evals/phase4h_staging_eval/shadow_eval_report.json,services/inference/evals/phase4h_staging_eval/phase4h_audit_queue.json,staging,model_miss_review,staging_hoopcut_known_made,d3a90653a10d4d65b8a306801bd30a86,48420573-6f27-4900-b26a-a7cbc422e723,ee49f532d7b44a0791bce4cf81033ea5,a22f5a43000345498eaaa7711e6d8352,temporal-event-detector-tridet-proposal-conditioned-shot-specialist-v2,Highlight,other,uncertain,,true,false,false,0.8726,,,ambiguous_event,real_event_missed_by_model,shot_attempt,made,dunk,0.9809
expanded:phase4h_staging_eval_63clip:d71d2879c44a46698a0f777532df29d2:clip-1:possible_real_event_miss,d71d2879c44a46698a0f777532df29d2:clip-1,phase4h_staging_eval_63clip,possible_real_event_miss,predicted_highlight|predicted_event_family_other|proposal_accepted|artifact_expected_shot_attempt|artifact_manual_audit=real_event_missed_by_model|artifact_split_other=ambiguous_event|reviewer_fields_blank,,,,,needs_review,,not_started,,mined_eval_artifact,services/inference/evals/phase4h_staging_eval/shadow_eval_report.json,services/inference/evals/phase4h_staging_eval/phase4h_audit_queue.json,staging,model_miss_review,staging_hoopcut_known_made,d71d2879c44a46698a0f777532df29d2,f9e05c90-1b1f-4940-910b-69f76b2b1ca6,f1a26fad96e1442b9de6b950122465f5,d2e4fa94b05041f99c574c3f07f587ad,temporal-event-detector-tridet-proposal-conditioned-shot-specialist-v2,Highlight,other,uncertain,,true,false,false,0.8726,,,ambiguous_event,real_event_missed_by_model,shot_attempt,made,dunk,0.9809
expanded:phase4h_staging_eval_63clip:f859a308118c42d0b22cf582f42e8e0a:clip-1:possible_real_event_miss,f859a308118c42d0b22cf582f42e8e0a:clip-1,phase4h_staging_eval_63clip,possible_real_event_miss,predicted_highlight|predicted_event_family_other|proposal_accepted|artifact_expected_shot_attempt|artifact_manual_audit=real_event_missed_by_model|artifact_split_other=ambiguous_event|reviewer_fields_blank,,,,,needs_review,,not_started,,mined_eval_artifact,services/inference/evals/phase4h_staging_eval/shadow_eval_report.json,services/inference/evals/phase4h_staging_eval/phase4h_audit_queue.json,staging,model_miss_review,staging_hoopcut_known_made,f859a308118c42d0b22cf582f42e8e0a,92ef6d49-f82d-4740-89fb-6ed0e565751b,c2feea03ac104741a0c5e2bb8c1f973d,fa3c67b223b949dcbb91ddccf8511754,temporal-event-detector-tridet-proposal-conditioned-shot-specialist-v2,Highlight,other,uncertain,,true,false,false,0.8726,,,ambiguous_event,real_event_missed_by_model,shot_attempt,made,dunk,0.9809
expanded:phase4h_staging_eval_63clip:26439af2836b40b3ad0a6a5462ff69a5:clip-1:possible_real_event_miss,26439af2836b40b3ad0a6a5462ff69a5:clip-1,phase4h_staging_eval_63clip,possible_real_event_miss,predicted_highlight|predicted_event_family_other|artifact_expected_shot_attempt|artifact_manual_audit=real_event_missed_by_model|artifact_split_other=ambiguous_event|reviewer_fields_blank,,,,,needs_review,,not_started,,mined_eval_artifact,services/inference/evals/phase4h_staging_eval/shadow_eval_report.json,services/inference/evals/phase4h_staging_eval/phase4h_audit_queue.json,staging,model_miss_review,staging_hoopcut_known_miss,26439af2836b40b3ad0a6a5462ff69a5,edcabb0e-c10f-4292-86d7-ee24fe7cc721,b2ed7eceb4a5431aa9eb033c7a6d5ea3,3bca40040d0244b4b10c0658877896d6,temporal-event-detector-tridet-proposal-conditioned-shot-specialist-v2,Highlight,other,uncertain,,false,false,false,0.5064,,,ambiguous_event,real_event_missed_by_model,shot_attempt,missed,layup,0.776
expanded:phase4h_staging_eval_63clip:d4d21aec3d2f4e57a52ebae1966acd75:clip-1:possible_real_event_miss,d4d21aec3d2f4e57a52ebae1966acd75:clip-1,phase4h_staging_eval_63clip,possible_real_event_miss,predicted_highlight|predicted_event_family_other|artifact_expected_shot_attempt|artifact_manual_audit=real_event_missed_by_model|artifact_split_other=ambiguous_event|reviewer_fields_blank,,,,,needs_review,,not_started,,mined_eval_artifact,services/inference/evals/phase4h_staging_eval/shadow_eval_report.json,services/inference/evals/phase4h_staging_eval/phase4h_audit_queue.json,staging,model_miss_review,staging_hoopcut_known_miss,d4d21aec3d2f4e57a52ebae1966acd75,e7ee719f-f13e-4206-9171-0fe55c9dccb5,889edfea8c8a4c689512d97ca425d5e2,be7c5cb153044e15bf37a6f66aa4e8eb,temporal-event-detector-tridet-proposal-conditioned-shot-specialist-v2,Highlight,other,uncertain,,false,false,false,0.5064,,,ambiguous_event,real_event_missed_by_model,shot_attempt,missed,layup,0.776
expanded:phase4h_staging_eval_63clip:d7fe41bf222545839c73dcd6fdbd5181:clip-1:possible_real_event_miss,d7fe41bf222545839c73dcd6fdbd5181:clip-1,phase4h_staging_eval_63clip,possible_real_event_miss,predicted_highlight|predicted_event_family_other|artifact_expected_shot_attempt|artifact_manual_audit=real_event_missed_by_model|artifact_split_other=ambiguous_event|reviewer_fields_blank,,,,,needs_review,,not_started,,mined_eval_artifact,services/inference/evals/phase4h_staging_eval/shadow_eval_report.json,services/inference/evals/phase4h_staging_eval/phase4h_audit_queue.json,staging,model_miss_review,staging_hoopcut_known_miss,d7fe41bf222545839c73dcd6fdbd5181,117b7e40-4eb3-48ab-9be9-ad2a190b85af,71811adc3a5f4fbf96e0a2e8d165ae40,9cb69cdc6f114cb8b5054800d4e6013f,temporal-event-detector-tridet-proposal-conditioned-shot-specialist-v2,Highlight,other,uncertain,,false,false,false,0.5064,,,ambiguous_event,real_event_missed_by_model,shot_attempt,missed,layup,0.776
expanded:phase4h_staging_eval_63clip:27cfceb22b4b43e28706c55ae260493a:clip-1:possible_real_event_miss,27cfceb22b4b43e28706c55ae260493a:clip-1,phase4h_staging_eval_63clip,possible_real_event_miss,predicted_highlight|predicted_event_family_other|artifact_expected_shot_attempt|artifact_manual_audit=real_event_missed_by_model|artifact_split_other=ambiguous_event|reviewer_fields_blank,,,,,needs_review,,not_started,,mined_eval_artifact,services/inference/evals/phase4h_staging_eval/shadow_eval_report.json,services/inference/evals/phase4h_staging_eval/phase4h_audit_queue.json,staging,model_miss_review,staging_hoopcut_known_miss,27cfceb22b4b43e28706c55ae260493a,5ff42d8d-77d0-4e16-81cf-0f88e0817717,1b916d1b280c4cb8a36104e7fd1227d2,cadc961ce0824116a4c442875cb28272,temporal-event-detector-tridet-proposal-conditioned-shot-specialist-v2,Highlight,other,uncertain,,false,false,false,0.3898,,,ambiguous_event,real_event_missed_by_model,shot_attempt,missed,layup,0.7585
expanded:phase4h_staging_eval_63clip:2ea01fe440574bafa1102f9fb9bcf395:clip-1:possible_real_event_miss,2ea01fe440574bafa1102f9fb9bcf395:clip-1,phase4h_staging_eval_63clip,possible_real_event_miss,predicted_highlight|predicted_event_family_other|artifact_expected_shot_attempt|artifact_manual_audit=real_event_missed_by_model|artifact_split_other=ambiguous_event|reviewer_fields_blank,,,,,needs_review,,not_started,,mined_eval_artifact,services/inference/evals/phase4h_staging_eval/shadow_eval_report.json,services/inference/evals/phase4h_staging_eval/phase4h_audit_queue.json,staging,model_miss_review,staging_hoopcut_known_miss,2ea01fe440574bafa1102f9fb9bcf395,27d0724a-0947-4260-8429-bd1c2ad29213,02d96007cf2a4fa6b5f6146abac05e28,f0b6c28a90114f598c19379c2c92a8a0,temporal-event-detector-tridet-proposal-conditioned-shot-specialist-v2,Highlight,other,uncertain,,false,false,false,0.3898,,,ambiguous_event,real_event_missed_by_model,shot_attempt,missed,layup,0.7585
expanded:phase4h_staging_eval_63clip:740f0a30c73343eca6901114cc0b5379:clip-1:possible_real_event_miss,740f0a30c73343eca6901114cc0b5379:clip-1,phase4h_staging_eval_63clip,possible_real_event_miss,predicted_highlight|predicted_event_family_other|artifact_expected_shot_attempt|artifact_manual_audit=real_event_missed_by_model|artifact_split_other=ambiguous_event|reviewer_fields_blank,,,,,needs_review,,not_started,,mined_eval_artifact,services/inference/evals/phase4h_staging_eval/shadow_eval_report.json,services/inference/evals/phase4h_staging_eval/phase4h_audit_queue.json,staging,model_miss_review,staging_hoopcut_known_miss,740f0a30c73343eca6901114cc0b5379,ffabbb54-f225-440d-81a6-5b74524846dc,ecc8dd5d6076440299d0d7a7732b1d22,d9ab9ebdfe6d411d9224796560c6487b,temporal-event-detector-tridet-proposal-conditioned-shot-specialist-v2,Highlight,other,uncertain,,false,false,false,0.3898,,,ambiguous_event,real_event_missed_by_model,shot_attempt,missed,layup,0.7585
expanded:phase4h_staging_eval_63clip:8867152c4929415eb191bdb9e3fadcd4:clip-1:possible_real_event_miss,8867152c4929415eb191bdb9e3fadcd4:clip-1,phase4h_staging_eval_63clip,possible_real_event_miss,predicted_highlight|predicted_event_family_other|artifact_expected_shot_attempt|artifact_manual_audit=real_event_missed_by_model|artifact_split_other=ambiguous_event|reviewer_fields_blank,,,,,needs_review,,not_started,,mined_eval_artifact,services/inference/evals/phase4h_staging_eval/shadow_eval_report.json,services/inference/evals/phase4h_staging_eval/phase4h_audit_queue.json,staging,model_miss_review,staging_hoopcut_known_miss,8867152c4929415eb191bdb9e3fadcd4,97eaf071-0a39-40d2-86d8-5011b0066465,28f5bb0f9f014d4bb88b72f83b3c2bea,a751f13b0b134e5997d7e3373277c70b,temporal-event-detector-tridet-proposal-conditioned-shot-specialist-v2,Highlight,other,uncertain,,false,false,false,0.3898,,,ambiguous_event,real_event_missed_by_model,shot_attempt,missed,layup,0.7585
expanded:phase4h_staging_eval_63clip:92264ef1a96a4c529eeb521153c818ae:clip-1:possible_real_event_miss,92264ef1a96a4c529eeb521153c818ae:clip-1,phase4h_staging_eval_63clip,possible_real_event_miss,predicted_highlight|predicted_event_family_other|artifact_expected_shot_attempt|artifact_manual_audit=real_event_missed_by_model|artifact_split_other=ambiguous_event|reviewer_fields_blank,,,,,needs_review,,not_started,,mined_eval_artifact,services/inference/evals/phase4h_staging_eval/shadow_eval_report.json,services/inference/evals/phase4h_staging_eval/phase4h_audit_queue.json,staging,model_miss_review,staging_hoopcut_known_miss,92264ef1a96a4c529eeb521153c818ae,80e6b30c-56ed-41ee-8c13-1292e847bc39,e4c815de030d4c7eb741d0422e642a93,b319efe8b80e4cee9b4285e8f4fdef17,temporal-event-detector-tridet-proposal-conditioned-shot-specialist-v2,Highlight,other,uncertain,,false,false,false,0.3898,,,ambiguous_event,real_event_missed_by_model,shot_attempt,missed,layup,0.7585
expanded:phase4h_staging_eval_63clip:c341b1bcc5c4465aa1bda4426175d773:clip-1:possible_real_event_miss,c341b1bcc5c4465aa1bda4426175d773:clip-1,phase4h_staging_eval_63clip,possible_real_event_miss,predicted_highlight|predicted_event_family_other|artifact_expected_shot_attempt|artifact_manual_audit=real_event_missed_by_model|artifact_split_other=ambiguous_event|reviewer_fields_blank,,,,,needs_review,,not_started,,mined_eval_artifact,services/inference/evals/phase4h_staging_eval/shadow_eval_report.json,services/inference/evals/phase4h_staging_eval/phase4h_audit_queue.json,staging,model_miss_review,staging_hoopcut_known_miss,c341b1bcc5c4465aa1bda4426175d773,f1ba1791-ef0e-49ee-a7dd-b8f47a6aaa0d,05f96588b9164874b148a5c07a444870,30a49c31caa34e6883e14fad1d4533af,temporal-event-detector-tridet-proposal-conditioned-shot-specialist-v2,Highlight,other,uncertain,,false,false,false,0.3898,,,ambiguous_event,real_event_missed_by_model,shot_attempt,missed,layup,0.7585
expanded:phase4h_staging_eval_63clip:de5268717c784dc09519f483a9030027:clip-1:possible_real_event_miss,de5268717c784dc09519f483a9030027:clip-1,phase4h_staging_eval_63clip,possible_real_event_miss,predicted_highlight|predicted_event_family_other|artifact_expected_shot_attempt|artifact_manual_audit=real_event_missed_by_model|artifact_split_other=ambiguous_event|reviewer_fields_blank,,,,,needs_review,,not_started,,mined_eval_artifact,services/inference/evals/phase4h_staging_eval/shadow_eval_report.json,services/inference/evals/phase4h_staging_eval/phase4h_audit_queue.json,staging,model_miss_review,staging_hoopcut_known_miss,de5268717c784dc09519f483a9030027,b3ce5419-2bba-4f0e-b3fc-72cb9a55d609,e43889a8a2cb4ae089799a9d4eb8e821,2aebe8e4c2fb41718975c66ae6575f62,temporal-event-detector-tridet-proposal-conditioned-shot-specialist-v2,Highlight,other,uncertain,,false,false,false,0.3898,,,ambiguous_event,real_event_missed_by_model,shot_attempt,missed,layup,0.7585
